,Ex,filename,filepath,gtpath,LCDP
ra733071at,-1,ra733071at.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/ra733071at.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/ra733071at.png,LCDP
a0496-WP_CRW_0462,-1,a0496-WP_CRW_0462.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a0496-WP_CRW_0462.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a0496-WP_CRW_0462.png,LCDP
rda91351at,1,rda91351at.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/rda91351at.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/rda91351at.png,LCDP
a3278-Ja_Pe-38,-1,a3278-Ja_Pe-38.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3278-Ja_Pe-38.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3278-Ja_Pe-38.png,LCDP
r6c4da4cbt,-1,r6c4da4cbt.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r6c4da4cbt.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r6c4da4cbt.png,LCDP
r628366eet,-1,r628366eet.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r628366eet.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r628366eet.png,LCDP
a0946-NKIM_MG_8210,1,a0946-NKIM_MG_8210.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a0946-NKIM_MG_8210.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a0946-NKIM_MG_8210.png,LCDP
a2018-jmac_DSC3983,-1,a2018-jmac_DSC3983.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a2018-jmac_DSC3983.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a2018-jmac_DSC3983.png,LCDP
a3152-07-07-04-at-06h23m15s-_MG_2099,-1,a3152-07-07-04-at-06h23m15s-_MG_2099.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3152-07-07-04-at-06h23m15s-_MG_2099.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3152-07-07-04-at-06h23m15s-_MG_2099.png,LCDP
rd39e36f8t,1,rd39e36f8t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/rd39e36f8t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/rd39e36f8t.png,LCDP
r39c7b9fft,1,r39c7b9fft.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r39c7b9fft.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r39c7b9fft.png,LCDP
a0075-jn_20080814_New_York_City_042,-1,a0075-jn_20080814_New_York_City_042.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a0075-jn_20080814_New_York_City_042.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a0075-jn_20080814_New_York_City_042.png,LCDP
a3917-NKIM_MG_6717,1,a3917-NKIM_MG_6717.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3917-NKIM_MG_6717.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3917-NKIM_MG_6717.png,LCDP
a1626-DSC_0189,-1,a1626-DSC_0189.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a1626-DSC_0189.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a1626-DSC_0189.png,LCDP
r0c7fcc38t,-1,r0c7fcc38t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r0c7fcc38t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r0c7fcc38t.png,LCDP
a2160-kme_173,-1,a2160-kme_173.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a2160-kme_173.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a2160-kme_173.png,LCDP
r09670876t,1,r09670876t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r09670876t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r09670876t.png,LCDP
a1872-_DSC5412,-1,a1872-_DSC5412.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a1872-_DSC5412.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a1872-_DSC5412.png,LCDP
a4533-DSC_0286,-1,a4533-DSC_0286.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a4533-DSC_0286.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a4533-DSC_0286.png,LCDP
r6eaf4660t,-1,r6eaf4660t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r6eaf4660t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r6eaf4660t.png,LCDP
r60004f13t,1,r60004f13t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r60004f13t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r60004f13t.png,LCDP
r9eb90a98t,-1,r9eb90a98t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r9eb90a98t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r9eb90a98t.png,LCDP
r98e18efct,1,r98e18efct.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r98e18efct.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r98e18efct.png,LCDP
r0eb9e900t,1,r0eb9e900t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r0eb9e900t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r0eb9e900t.png,LCDP
ra92d6071t,-1,ra92d6071t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/ra92d6071t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/ra92d6071t.png,LCDP
a3335-jmac_DSC2458,-1,a3335-jmac_DSC2458.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3335-jmac_DSC2458.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3335-jmac_DSC2458.png,LCDP
a4798-_DSC0159,-1,a4798-_DSC0159.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a4798-_DSC0159.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a4798-_DSC0159.png,LCDP
a3687-07-06-30-at-13h15m14s-_MG_2022,-1,a3687-07-06-30-at-13h15m14s-_MG_2022.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3687-07-06-30-at-13h15m14s-_MG_2022.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3687-07-06-30-at-13h15m14s-_MG_2022.png,LCDP
r52be0d3dt,-1,r52be0d3dt.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r52be0d3dt.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r52be0d3dt.png,LCDP
a3000-_MG_7776,-1,a3000-_MG_7776.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3000-_MG_7776.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3000-_MG_7776.png,LCDP
a2469-dvf_101,-1,a2469-dvf_101.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a2469-dvf_101.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a2469-dvf_101.png,LCDP
a0005-jn_2007_05_10__564,-1,a0005-jn_2007_05_10__564.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a0005-jn_2007_05_10__564.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a0005-jn_2007_05_10__564.png,LCDP
a4130-IMG_5039,1,a4130-IMG_5039.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a4130-IMG_5039.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a4130-IMG_5039.png,LCDP
a4757-DSC_0406,1,a4757-DSC_0406.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a4757-DSC_0406.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a4757-DSC_0406.png,LCDP
re7a88277t,-1,re7a88277t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/re7a88277t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/re7a88277t.png,LCDP
r63b98737t,-1,r63b98737t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r63b98737t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r63b98737t.png,LCDP
a2081-WP_CRW_4558,-1,a2081-WP_CRW_4558.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a2081-WP_CRW_4558.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a2081-WP_CRW_4558.png,LCDP
a3486-jmac_DSC3897,-1,a3486-jmac_DSC3897.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3486-jmac_DSC3897.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3486-jmac_DSC3897.png,LCDP
r1f1a9df4t,1,r1f1a9df4t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r1f1a9df4t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r1f1a9df4t.png,LCDP
re5f541f7t,1,re5f541f7t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/re5f541f7t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/re5f541f7t.png,LCDP
a4488-jmac_DSC2560,-1,a4488-jmac_DSC2560.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a4488-jmac_DSC2560.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a4488-jmac_DSC2560.png,LCDP
r50aa06d7t,1,r50aa06d7t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r50aa06d7t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r50aa06d7t.png,LCDP
r14289905t,-1,r14289905t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r14289905t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r14289905t.png,LCDP
a3441-dgw_064,-1,a3441-dgw_064.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3441-dgw_064.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3441-dgw_064.png,LCDP
a4390-DSC_0161,-1,a4390-DSC_0161.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a4390-DSC_0161.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a4390-DSC_0161.png,LCDP
rf143c4c7t,1,rf143c4c7t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/rf143c4c7t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/rf143c4c7t.png,LCDP
a4000-dvf_053,-1,a4000-dvf_053.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a4000-dvf_053.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a4000-dvf_053.png,LCDP
a0073-IMG_2593,-1,a0073-IMG_2593.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a0073-IMG_2593.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a0073-IMG_2593.png,LCDP
r719bf641t,-1,r719bf641t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r719bf641t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r719bf641t.png,LCDP
ra761c085t,1,ra761c085t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/ra761c085t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/ra761c085t.png,LCDP
a3631-MB_070908_140,-1,a3631-MB_070908_140.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3631-MB_070908_140.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3631-MB_070908_140.png,LCDP
a1443-dvf_047,-1,a1443-dvf_047.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a1443-dvf_047.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a1443-dvf_047.png,LCDP
r6f640b98t,-1,r6f640b98t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r6f640b98t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r6f640b98t.png,LCDP
a2773-jmac_MG_4982,1,a2773-jmac_MG_4982.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a2773-jmac_MG_4982.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a2773-jmac_MG_4982.png,LCDP
a3847-NKIM_MG_6113,-1,a3847-NKIM_MG_6113.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3847-NKIM_MG_6113.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3847-NKIM_MG_6113.png,LCDP
a0052-dgw_131,-1,a0052-dgw_131.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a0052-dgw_131.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a0052-dgw_131.png,LCDP
a4978-_DSC0032-2,-1,a4978-_DSC0032-2.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a4978-_DSC0032-2.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a4978-_DSC0032-2.png,LCDP
r3a3b085bt,-1,r3a3b085bt.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r3a3b085bt.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r3a3b085bt.png,LCDP
r9beb7bd8t,1,r9beb7bd8t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r9beb7bd8t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r9beb7bd8t.png,LCDP
r38cbd237t,-1,r38cbd237t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r38cbd237t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r38cbd237t.png,LCDP
re202d32dt,-1,re202d32dt.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/re202d32dt.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/re202d32dt.png,LCDP
r0dd7b354t,-1,r0dd7b354t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r0dd7b354t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r0dd7b354t.png,LCDP
ra612bf10t,-1,ra612bf10t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/ra612bf10t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/ra612bf10t.png,LCDP
rb1bf239ft,1,rb1bf239ft.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/rb1bf239ft.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/rb1bf239ft.png,LCDP
r162b2209t,1,r162b2209t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r162b2209t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r162b2209t.png,LCDP
a3788-IMG_4317,-1,a3788-IMG_4317.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3788-IMG_4317.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3788-IMG_4317.png,LCDP
a4063-07-11-25-at-18h26m49s-_MG_7002,-1,a4063-07-11-25-at-18h26m49s-_MG_7002.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a4063-07-11-25-at-18h26m49s-_MG_7002.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a4063-07-11-25-at-18h26m49s-_MG_7002.png,LCDP
a2427-jmac_MG_5488,1,a2427-jmac_MG_5488.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a2427-jmac_MG_5488.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a2427-jmac_MG_5488.png,LCDP
r7f653707t,-1,r7f653707t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r7f653707t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r7f653707t.png,LCDP
r864ddea0t,1,r864ddea0t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r864ddea0t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r864ddea0t.png,LCDP
r70229725t,-1,r70229725t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r70229725t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r70229725t.png,LCDP
a4430-09-05-19-at-19h04m03s-_MG_9559,-1,a4430-09-05-19-at-19h04m03s-_MG_9559.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a4430-09-05-19-at-19h04m03s-_MG_9559.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a4430-09-05-19-at-19h04m03s-_MG_9559.png,LCDP
a2997-IMG_4851,1,a2997-IMG_4851.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a2997-IMG_4851.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a2997-IMG_4851.png,LCDP
a2637-060814_062852__MG_6415,-1,a2637-060814_062852__MG_6415.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a2637-060814_062852__MG_6415.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a2637-060814_062852__MG_6415.png,LCDP
a3300-WP_CRW_4927,-1,a3300-WP_CRW_4927.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3300-WP_CRW_4927.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3300-WP_CRW_4927.png,LCDP
a0932-dgw_088,-1,a0932-dgw_088.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a0932-dgw_088.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a0932-dgw_088.png,LCDP
a0941-MB_071013_001,-1,a0941-MB_071013_001.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a0941-MB_071013_001.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a0941-MB_071013_001.png,LCDP
r61184440t,-1,r61184440t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r61184440t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r61184440t.png,LCDP
a3080-jmac_MG_1235,1,a3080-jmac_MG_1235.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3080-jmac_MG_1235.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3080-jmac_MG_1235.png,LCDP
r715fafe5t,-1,r715fafe5t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r715fafe5t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r715fafe5t.png,LCDP
r81dee391t,-1,r81dee391t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r81dee391t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r81dee391t.png,LCDP
a2506-jmac_DSC2998,1,a2506-jmac_DSC2998.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a2506-jmac_DSC2998.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a2506-jmac_DSC2998.png,LCDP
r5ef2a8e9t,-1,r5ef2a8e9t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r5ef2a8e9t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r5ef2a8e9t.png,LCDP
a2457-LSCRW_0033,1,a2457-LSCRW_0033.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a2457-LSCRW_0033.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a2457-LSCRW_0033.png,LCDP
re4da1a87t,-1,re4da1a87t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/re4da1a87t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/re4da1a87t.png,LCDP
rc8991ec0t,-1,rc8991ec0t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/rc8991ec0t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/rc8991ec0t.png,LCDP
a3678-kme_363,-1,a3678-kme_363.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3678-kme_363.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3678-kme_363.png,LCDP
a4025-IMG_5601,-1,a4025-IMG_5601.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a4025-IMG_5601.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a4025-IMG_5601.png,LCDP
a0246-IMG_1652,-1,a0246-IMG_1652.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a0246-IMG_1652.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a0246-IMG_1652.png,LCDP
a1978-IMG_4399,1,a1978-IMG_4399.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a1978-IMG_4399.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a1978-IMG_4399.png,LCDP
rabd16255t,-1,rabd16255t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/rabd16255t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/rabd16255t.png,LCDP
a4714-Duggan_080613_8704,-1,a4714-Duggan_080613_8704.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a4714-Duggan_080613_8704.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a4714-Duggan_080613_8704.png,LCDP
a3600-JI2E3496,-1,a3600-JI2E3496.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3600-JI2E3496.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3600-JI2E3496.png,LCDP
a2429-kme_315,-1,a2429-kme_315.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a2429-kme_315.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a2429-kme_315.png,LCDP
r76be5659t,1,r76be5659t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r76be5659t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r76be5659t.png,LCDP
a2006-07-06-02-at-06h00m56-s_MG_1324,-1,a2006-07-06-02-at-06h00m56-s_MG_1324.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a2006-07-06-02-at-06h00m56-s_MG_1324.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a2006-07-06-02-at-06h00m56-s_MG_1324.png,LCDP
a3209-jmac_DSC4106,-1,a3209-jmac_DSC4106.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3209-jmac_DSC4106.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3209-jmac_DSC4106.png,LCDP
rd16615c3t,-1,rd16615c3t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/rd16615c3t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/rd16615c3t.png,LCDP
a0353-dvf_049,1,a0353-dvf_049.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a0353-dvf_049.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a0353-dvf_049.png,LCDP
r83f96028t,-1,r83f96028t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r83f96028t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r83f96028t.png,LCDP
a2011-050715_214230__I2E4009,-1,a2011-050715_214230__I2E4009.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a2011-050715_214230__I2E4009.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a2011-050715_214230__I2E4009.png,LCDP
r098a8a22t,-1,r098a8a22t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r098a8a22t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r098a8a22t.png,LCDP
r182ed662t,-1,r182ed662t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r182ed662t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r182ed662t.png,LCDP
a2711-MB_070908_106,1,a2711-MB_070908_106.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a2711-MB_070908_106.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a2711-MB_070908_106.png,LCDP
a2432-IMG_4459,-1,a2432-IMG_4459.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a2432-IMG_4459.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a2432-IMG_4459.png,LCDP
a3828-NKIM_MG_7389,-1,a3828-NKIM_MG_7389.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3828-NKIM_MG_7389.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3828-NKIM_MG_7389.png,LCDP
a1244-IMG_4410,-1,a1244-IMG_4410.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a1244-IMG_4410.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a1244-IMG_4410.png,LCDP
a2120-NKIM_MG_3128,1,a2120-NKIM_MG_3128.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a2120-NKIM_MG_3128.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a2120-NKIM_MG_3128.png,LCDP
a4755-Duggan_090323_6173,-1,a4755-Duggan_090323_6173.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a4755-Duggan_090323_6173.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a4755-Duggan_090323_6173.png,LCDP
r1d527f65t,-1,r1d527f65t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r1d527f65t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r1d527f65t.png,LCDP
rada47a6at,-1,rada47a6at.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/rada47a6at.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/rada47a6at.png,LCDP
a3547-WP_CRW_0478,-1,a3547-WP_CRW_0478.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3547-WP_CRW_0478.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3547-WP_CRW_0478.png,LCDP
a1837-IMG_4575,-1,a1837-IMG_4575.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a1837-IMG_4575.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a1837-IMG_4575.png,LCDP
a2333-jmacdscf0017,-1,a2333-jmacdscf0017.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a2333-jmacdscf0017.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a2333-jmacdscf0017.png,LCDP
a0457-NKIM_099,1,a0457-NKIM_099.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a0457-NKIM_099.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a0457-NKIM_099.png,LCDP
a1520-DSC_0005-3,-1,a1520-DSC_0005-3.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a1520-DSC_0005-3.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a1520-DSC_0005-3.png,LCDP
a1700-07-11-22-at-13h30m23s-_MG_6305,1,a1700-07-11-22-at-13h30m23s-_MG_6305.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a1700-07-11-22-at-13h30m23s-_MG_6305.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a1700-07-11-22-at-13h30m23s-_MG_6305.png,LCDP
a3128-IMG_1592,-1,a3128-IMG_1592.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3128-IMG_1592.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3128-IMG_1592.png,LCDP
r10e36316t,-1,r10e36316t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r10e36316t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r10e36316t.png,LCDP
a2819-IMG_4409,-1,a2819-IMG_4409.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a2819-IMG_4409.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a2819-IMG_4409.png,LCDP
a3593-_DSC5689,-1,a3593-_DSC5689.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3593-_DSC5689.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3593-_DSC5689.png,LCDP
a3943-_DSC0054,-1,a3943-_DSC0054.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3943-_DSC0054.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3943-_DSC0054.png,LCDP
