,Ex,filename,filepath,gtpath,SICEV2
143,-1,143.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/143.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/143.JPG,SICEV2
143,1,143.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/143.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/143.JPG,SICEV2
12,-1,12.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/12.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/12.JPG,SICEV2
12,1,12.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/12.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/12.JPG,SICEV2
440,-1,440.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/440.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/440.JPG,SICEV2
440,1,440.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/440.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/440.JPG,SICEV2
311,-1,311.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/311.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/311.JPG,SICEV2
311,1,311.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/311.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/311.JPG,SICEV2
300,-1,300.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/300.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/300.JPG,SICEV2
300,1,300.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/300.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/300.JPG,SICEV2
409,-1,409.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/409.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/409.JPG,SICEV2
409,1,409.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/409.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/409.JPG,SICEV2
552,-1,552.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/552.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/552.JPG,SICEV2
552,1,552.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/552.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/552.JPG,SICEV2
233,-1,233.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/233.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/233.JPG,SICEV2
233,1,233.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/233.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/233.JPG,SICEV2
416,-1,416.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/416.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/416.JPG,SICEV2
416,1,416.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/416.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/416.JPG,SICEV2
484,-1,484.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/484.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/484.JPG,SICEV2
484,1,484.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/484.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/484.JPG,SICEV2
294,-1,294.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/294.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/294.JPG,SICEV2
294,1,294.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/294.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/294.JPG,SICEV2
61,-1,61.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/61.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/61.JPG,SICEV2
61,1,61.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/61.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/61.JPG,SICEV2
406,-1,406.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/406.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/406.JPG,SICEV2
406,1,406.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/406.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/406.JPG,SICEV2
510,-1,510.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/510.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/510.JPG,SICEV2
510,1,510.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/510.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/510.JPG,SICEV2
53,-1,53.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/53.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/53.JPG,SICEV2
53,1,53.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/53.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/53.JPG,SICEV2
222,-1,222.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/222.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/222.JPG,SICEV2
222,1,222.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/222.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/222.JPG,SICEV2
551,-1,551.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/551.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/551.JPG,SICEV2
551,1,551.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/551.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/551.JPG,SICEV2
97,-1,97.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/97.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/97.JPG,SICEV2
97,1,97.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/97.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/97.JPG,SICEV2
579,-1,579.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/579.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/579.JPG,SICEV2
579,1,579.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/579.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/579.JPG,SICEV2
207,-1,207.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/207.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/207.JPG,SICEV2
207,1,207.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/207.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/207.JPG,SICEV2
386,-1,386.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/386.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/386.JPG,SICEV2
386,1,386.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/386.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/386.JPG,SICEV2
500,-1,500.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/500.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/500.JPG,SICEV2
500,1,500.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/500.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/500.JPG,SICEV2
253,-1,253.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/253.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/253.JPG,SICEV2
253,1,253.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/253.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/253.JPG,SICEV2
