,Ex,filename,filepath,gtpath,MSEC
9284,1,a2599-jmac_MG_0414_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2599-jmac_MG_0414_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2599-jmac_MG_0414.jpg,MSEC
9285,0,a2213-dgw_150_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2213-dgw_150_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2213-dgw_150.jpg,MSEC
9286,-1,a2213-dgw_150_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2213-dgw_150_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2213-dgw_150.jpg,MSEC
9287,-1,a2213-dgw_150_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2213-dgw_150_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2213-dgw_150.jpg,MSEC
9288,1,a2213-dgw_150_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2213-dgw_150_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2213-dgw_150.jpg,MSEC
9289,1,a2213-dgw_150_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2213-dgw_150_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2213-dgw_150.jpg,MSEC
9290,0,a0981-jmac_MG_1360_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0981-jmac_MG_1360_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0981-jmac_MG_1360.jpg,MSEC
9291,-1,a0981-jmac_MG_1360_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0981-jmac_MG_1360_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0981-jmac_MG_1360.jpg,MSEC
9292,-1,a0981-jmac_MG_1360_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0981-jmac_MG_1360_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0981-jmac_MG_1360.jpg,MSEC
9293,1,a0981-jmac_MG_1360_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0981-jmac_MG_1360_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0981-jmac_MG_1360.jpg,MSEC
9294,1,a0981-jmac_MG_1360_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0981-jmac_MG_1360_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0981-jmac_MG_1360.jpg,MSEC
9295,0,a1068-IMG_2536_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1068-IMG_2536_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1068-IMG_2536.jpg,MSEC
9296,-1,a1068-IMG_2536_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1068-IMG_2536_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1068-IMG_2536.jpg,MSEC
9297,-1,a1068-IMG_2536_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1068-IMG_2536_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1068-IMG_2536.jpg,MSEC
9298,1,a1068-IMG_2536_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1068-IMG_2536_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1068-IMG_2536.jpg,MSEC
9299,1,a1068-IMG_2536_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1068-IMG_2536_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1068-IMG_2536.jpg,MSEC
9300,0,a3296-20080509_071308__MG_9701_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3296-20080509_071308__MG_9701_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3296-20080509_071308__MG_9701.jpg,MSEC
9301,-1,a3296-20080509_071308__MG_9701_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3296-20080509_071308__MG_9701_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3296-20080509_071308__MG_9701.jpg,MSEC
9302,-1,a3296-20080509_071308__MG_9701_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3296-20080509_071308__MG_9701_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3296-20080509_071308__MG_9701.jpg,MSEC
9303,1,a3296-20080509_071308__MG_9701_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3296-20080509_071308__MG_9701_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3296-20080509_071308__MG_9701.jpg,MSEC
9304,1,a3296-20080509_071308__MG_9701_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3296-20080509_071308__MG_9701_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3296-20080509_071308__MG_9701.jpg,MSEC
9305,0,a1609-jmac_DSC3787_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1609-jmac_DSC3787_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1609-jmac_DSC3787.jpg,MSEC
9306,-1,a1609-jmac_DSC3787_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1609-jmac_DSC3787_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1609-jmac_DSC3787.jpg,MSEC
9307,-1,a1609-jmac_DSC3787_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1609-jmac_DSC3787_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1609-jmac_DSC3787.jpg,MSEC
9308,1,a1609-jmac_DSC3787_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1609-jmac_DSC3787_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1609-jmac_DSC3787.jpg,MSEC
9309,1,a1609-jmac_DSC3787_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1609-jmac_DSC3787_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1609-jmac_DSC3787.jpg,MSEC
9310,0,a0238-dvf_024_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0238-dvf_024_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0238-dvf_024.jpg,MSEC
9311,-1,a0238-dvf_024_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0238-dvf_024_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0238-dvf_024.jpg,MSEC
9312,-1,a0238-dvf_024_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0238-dvf_024_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0238-dvf_024.jpg,MSEC
9313,1,a0238-dvf_024_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0238-dvf_024_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0238-dvf_024.jpg,MSEC
9314,1,a0238-dvf_024_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0238-dvf_024_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0238-dvf_024.jpg,MSEC
9315,0,a0108-kme_175_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0108-kme_175_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0108-kme_175.jpg,MSEC
9316,-1,a0108-kme_175_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0108-kme_175_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0108-kme_175.jpg,MSEC
9317,-1,a0108-kme_175_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0108-kme_175_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0108-kme_175.jpg,MSEC
9318,1,a0108-kme_175_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0108-kme_175_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0108-kme_175.jpg,MSEC
9319,1,a0108-kme_175_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0108-kme_175_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0108-kme_175.jpg,MSEC
9320,0,a0201-MB_20030906_073_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0201-MB_20030906_073_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0201-MB_20030906_073.jpg,MSEC
9321,-1,a0201-MB_20030906_073_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0201-MB_20030906_073_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0201-MB_20030906_073.jpg,MSEC
9322,-1,a0201-MB_20030906_073_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0201-MB_20030906_073_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0201-MB_20030906_073.jpg,MSEC
9323,1,a0201-MB_20030906_073_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0201-MB_20030906_073_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0201-MB_20030906_073.jpg,MSEC
9324,1,a0201-MB_20030906_073_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0201-MB_20030906_073_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0201-MB_20030906_073.jpg,MSEC
9325,0,a3242-20080623_at_15h18m22__MG_9919_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3242-20080623_at_15h18m22__MG_9919_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3242-20080623_at_15h18m22__MG_9919.jpg,MSEC
9326,-1,a3242-20080623_at_15h18m22__MG_9919_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3242-20080623_at_15h18m22__MG_9919_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3242-20080623_at_15h18m22__MG_9919.jpg,MSEC
9327,-1,a3242-20080623_at_15h18m22__MG_9919_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3242-20080623_at_15h18m22__MG_9919_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3242-20080623_at_15h18m22__MG_9919.jpg,MSEC
9328,1,a3242-20080623_at_15h18m22__MG_9919_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3242-20080623_at_15h18m22__MG_9919_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3242-20080623_at_15h18m22__MG_9919.jpg,MSEC
9329,1,a3242-20080623_at_15h18m22__MG_9919_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3242-20080623_at_15h18m22__MG_9919_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3242-20080623_at_15h18m22__MG_9919.jpg,MSEC
9330,0,a3385-DSC_0061-2_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3385-DSC_0061-2_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3385-DSC_0061-2.jpg,MSEC
9331,-1,a3385-DSC_0061-2_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3385-DSC_0061-2_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3385-DSC_0061-2.jpg,MSEC
9332,-1,a3385-DSC_0061-2_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3385-DSC_0061-2_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3385-DSC_0061-2.jpg,MSEC
9333,1,a3385-DSC_0061-2_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3385-DSC_0061-2_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3385-DSC_0061-2.jpg,MSEC
9334,1,a3385-DSC_0061-2_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3385-DSC_0061-2_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3385-DSC_0061-2.jpg,MSEC
9335,0,a0204-_DSC3018_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0204-_DSC3018_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0204-_DSC3018.jpg,MSEC
9336,-1,a0204-_DSC3018_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0204-_DSC3018_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0204-_DSC3018.jpg,MSEC
9337,-1,a0204-_DSC3018_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0204-_DSC3018_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0204-_DSC3018.jpg,MSEC
9338,1,a0204-_DSC3018_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0204-_DSC3018_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0204-_DSC3018.jpg,MSEC
9339,1,a0204-_DSC3018_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0204-_DSC3018_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0204-_DSC3018.jpg,MSEC
9340,0,a4132-_DSC6164_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4132-_DSC6164_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4132-_DSC6164.jpg,MSEC
9341,-1,a4132-_DSC6164_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4132-_DSC6164_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4132-_DSC6164.jpg,MSEC
9342,-1,a4132-_DSC6164_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4132-_DSC6164_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4132-_DSC6164.jpg,MSEC
9343,1,a4132-_DSC6164_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4132-_DSC6164_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4132-_DSC6164.jpg,MSEC
9344,1,a4132-_DSC6164_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4132-_DSC6164_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4132-_DSC6164.jpg,MSEC
9345,0,a2530-WP_CRW_4634_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2530-WP_CRW_4634_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2530-WP_CRW_4634.jpg,MSEC
9346,-1,a2530-WP_CRW_4634_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2530-WP_CRW_4634_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2530-WP_CRW_4634.jpg,MSEC
9347,-1,a2530-WP_CRW_4634_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2530-WP_CRW_4634_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2530-WP_CRW_4634.jpg,MSEC
9348,1,a2530-WP_CRW_4634_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2530-WP_CRW_4634_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2530-WP_CRW_4634.jpg,MSEC
9349,1,a2530-WP_CRW_4634_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2530-WP_CRW_4634_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2530-WP_CRW_4634.jpg,MSEC
9350,0,a3509-_DGW6337_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3509-_DGW6337_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3509-_DGW6337.jpg,MSEC
9351,-1,a3509-_DGW6337_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3509-_DGW6337_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3509-_DGW6337.jpg,MSEC
9352,-1,a3509-_DGW6337_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3509-_DGW6337_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3509-_DGW6337.jpg,MSEC
9353,1,a3509-_DGW6337_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3509-_DGW6337_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3509-_DGW6337.jpg,MSEC
9354,1,a3509-_DGW6337_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3509-_DGW6337_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3509-_DGW6337.jpg,MSEC
9355,0,a1741-kme_305_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1741-kme_305_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1741-kme_305.jpg,MSEC
9356,-1,a1741-kme_305_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1741-kme_305_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1741-kme_305.jpg,MSEC
9357,-1,a1741-kme_305_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1741-kme_305_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1741-kme_305.jpg,MSEC
9358,1,a1741-kme_305_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1741-kme_305_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1741-kme_305.jpg,MSEC
9359,1,a1741-kme_305_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1741-kme_305_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1741-kme_305.jpg,MSEC
9360,0,a0424-kme_009_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0424-kme_009_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0424-kme_009.jpg,MSEC
9361,-1,a0424-kme_009_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0424-kme_009_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0424-kme_009.jpg,MSEC
9362,-1,a0424-kme_009_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0424-kme_009_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0424-kme_009.jpg,MSEC
9363,1,a0424-kme_009_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0424-kme_009_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0424-kme_009.jpg,MSEC
9364,1,a0424-kme_009_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0424-kme_009_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0424-kme_009.jpg,MSEC
9365,0,a3703-IMG_4448_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3703-IMG_4448_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3703-IMG_4448.jpg,MSEC
9366,-1,a3703-IMG_4448_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3703-IMG_4448_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3703-IMG_4448.jpg,MSEC
9367,-1,a3703-IMG_4448_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3703-IMG_4448_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3703-IMG_4448.jpg,MSEC
9368,1,a3703-IMG_4448_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3703-IMG_4448_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3703-IMG_4448.jpg,MSEC
9369,1,a3703-IMG_4448_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3703-IMG_4448_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3703-IMG_4448.jpg,MSEC
9370,0,a2065-IMG_4753_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2065-IMG_4753_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2065-IMG_4753.jpg,MSEC
9371,-1,a2065-IMG_4753_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2065-IMG_4753_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2065-IMG_4753.jpg,MSEC
9372,-1,a2065-IMG_4753_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2065-IMG_4753_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2065-IMG_4753.jpg,MSEC
9373,1,a2065-IMG_4753_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2065-IMG_4753_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2065-IMG_4753.jpg,MSEC
9374,1,a2065-IMG_4753_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2065-IMG_4753_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2065-IMG_4753.jpg,MSEC
9375,0,a4444-kme_0626_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4444-kme_0626_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4444-kme_0626.jpg,MSEC
9376,-1,a4444-kme_0626_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4444-kme_0626_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4444-kme_0626.jpg,MSEC
9377,-1,a4444-kme_0626_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4444-kme_0626_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4444-kme_0626.jpg,MSEC
9378,1,a4444-kme_0626_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4444-kme_0626_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4444-kme_0626.jpg,MSEC
9379,1,a4444-kme_0626_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4444-kme_0626_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4444-kme_0626.jpg,MSEC
9380,0,a2925-DSC_0036-2_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2925-DSC_0036-2_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2925-DSC_0036-2.jpg,MSEC
9381,-1,a2925-DSC_0036-2_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2925-DSC_0036-2_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2925-DSC_0036-2.jpg,MSEC
9382,-1,a2925-DSC_0036-2_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2925-DSC_0036-2_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2925-DSC_0036-2.jpg,MSEC
9383,1,a2925-DSC_0036-2_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2925-DSC_0036-2_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2925-DSC_0036-2.jpg,MSEC
9384,1,a2925-DSC_0036-2_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2925-DSC_0036-2_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2925-DSC_0036-2.jpg,MSEC
9385,0,a1964-DSC_0007_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1964-DSC_0007_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1964-DSC_0007.jpg,MSEC
9386,-1,a1964-DSC_0007_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1964-DSC_0007_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1964-DSC_0007.jpg,MSEC
9387,-1,a1964-DSC_0007_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1964-DSC_0007_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1964-DSC_0007.jpg,MSEC
9388,1,a1964-DSC_0007_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1964-DSC_0007_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1964-DSC_0007.jpg,MSEC
